Index_Main Entry,CIDOC_Type,Index_Location,Proposed Location,备注/来源,Index_Sub-entry,Index_Detail,Index_Page Numbers
"Manfrin, Girolamo",E21 Person,,Venice,威尼斯烟草商/大收藏家,letter to Pietro Edwards concerning formation of picture gallery,,395
Mannerist painting,E28 Conceptual Object,,Italy,样式主义绘画,,,"28, 30, 38, 102, 103"
"Manin, Doge Lodovico",E21 Person,,,,,,251
Manin country house,E53 Place,Passeriano,Passariano,马宁别墅 (Villa Manin),,,251
Manin family,E74 Group,Venice,,,,,"251, 268"
Manin palace,E22 Man-Made Object,Venice,,,,,251
"Mansart, François",E21 Person,,Paris,法国建筑师,,,184
"Mantegna, Andrea",E21 Person,,Mantua,文艺复兴大师,,,"175, 380"
"Mantua, Ferdinando, Duke of",E21 Person,,,,,,"10, 14, 175"
"Mantua, Ferdinando Carlo, Duke of",E21 Person,,,,,,"267, 312"
"Mantua, Marquis of",E21 Person,,,,,,216
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,,,"17, 18, 57, 60, 80, 85, 88, 118, 155, 157, 159, 160, 161, 162, 163, 164, 189, 191, 194, 197, 198, 199, 210, 282"
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,and Altieri palace,,"156, 161"
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,Allegory of Clemency,,"118, 161"
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,Apollo and Daphne,,189
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,Augustus closing the Temple of Janus,,185
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,Bathsheba,,195
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,documents relating to S. Andrea al Quirinale altarpieces,,"386, 387"
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,payment,,17
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,portrait of Pope Clement IX,,161
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,portraits of Cardinal Antonio Barberini,,60
"Maratta, Carlo",E21 Person,,Rome,罗马巴洛克晚期古典主义大师,St Stanislas Kostka,,88
"March, Lord",E22 Man-Made Object,,,,"see under Richmond, Duke of",,
Marchands-amateurs,E22 Man-Made Object,,,,,,"123, 124, 125"
"Marchesi, Raffaelo",E22 Man-Made Object,,,,,,136
"Marchesini, Alessandro",E22 Man-Made Object,,Verona/Venice,维罗纳画家,,,"265n, 270n"
"Marchesini, Alessandro",E22 Man-Made Object,,Verona/Venice,维罗纳画家,work for Stefano Conti,,"226, 227, 228"
"Marchiori, Giovanni",E22 Man-Made Object,,,,,,356
"Marcotti, Sebastiano",E21 Person,,,,,,205n
"Mari, Cosimo",E21 Person,,,,,,409
"Maria, Francesco di",E53 Place,,,,,,208
"Maria Teresa, Holy Roman Empress",E21 Person,,,,,,335
"Marieschi, Michele",E21 Person,,,,,,"314, 332, 376, 393"
"Mariette, Pierre-Jean",E21 Person,,Paris,法国收藏家/鉴赏家,,,"165, 284n, 285, 331, 341, 343n, 361"
"Marigny, Marquis de",E21 Person,,,,see under Vandières,,
"Marino, Giambattista",E21 Person,,Rome/Paris,巴洛克诗人,,,"38, 44, 96, 104, 115, 118, 122, 318, 348, 398"
"Marino, Giambattista",E21 Person,,Rome/Paris,巴洛克诗人,Adone,,115
"Marino, Giambattista",E21 Person,,Rome/Paris,巴洛克诗人,and Poussin,,38
"Marino, Giambattista",E21 Person,,Rome/Paris,巴洛克诗人,poems on works by leading artists,,38
"Marlborough, Duchess of",E21 Person,,,,,,278
"Martinelli, Domenico",E21 Person,,,,,,201
"Marucelli, Francesco",E53 Place,,Florence/Rome,佛罗伦萨学者/藏书家,,,"157, 158, 235"
"Marucelli, Francesco",E53 Place,,Florence/Rome,佛罗伦萨学者/藏书家,library,,158
"Marucelli, Francesco",E53 Place,,Florence/Rome,佛罗伦萨学者/藏书家,lives of painters,,158
"Marucelli, Orazio",E21 Person,,,,,,235n
Marucelli Palace,E22 Man-Made Object,Florence,,,,,"235, 236"
"Masaniello, Revolt of",E21 Person,,,,,,"139, 205, 206"
"Mascardi, Agostino",E21 Person,,Rome,修辞学家,,,157
"Masini, Lorenzo",E21 Person,,,,,,306n
"Massari, Giorgio",E21 Person,,,,,,"270, 272, 321"
"Massimi, Camillo (the Elder)",E21 Person,,,,,,115
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,,,"114, 115, 116, 117, 118, 119, 138, 161, 190"
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,and Claude,,"116, 118"
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,and Maratta,,118
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,and Poussin,,"115, 117, 118"
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,and Velasquez,,"116, 117"
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,appointment as Cardinal,,118
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,as Nunzio to Spain,,"116, 117"
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,collection of antiquities,,117
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,copies of illustrations of late antique Virgil manuscript,,118
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,dispersal of collection after death,,118
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,library,,117
"Massimi, Cardinal Camillo (Carlo)",E21 Person,,Rome,罗马红衣主教，Poussin赞助人,reorganisation of Accademia degli Umoristi,,118
"Massimo, Padre",E21 Person,,,,,,216
Mastelletta,E21 Person,,,,,,395
"Matina, L.",E21 Person,,,,,,408
"Mattei, Tommaso",E21 Person,,Rome,罗马建筑师,,,
"Mattei, Tommaso",E21 Person,,Rome,罗马建筑师,"Archbishop's Palace, Ferrara",,221
"Matteis, Paolo de",E21 Person,,Naples,那不勒斯画家,,,"191, 198, 199, 200, 224n"
"Matteis, Paolo de",E21 Person,,Naples,那不勒斯画家,"Hercules at the Crossroads, between Vice and Virtue",,198
"Matteis, Paolo de",E21 Person,,Naples,那不勒斯画家,work for 3rd Earl of Shaftesbury,,"198, 199"
"Mattielli, Lorenzo",E21 Person,,,,,,"201, 353"
"Maupertuis, Pierre-Louis",E21 Person,,,,,,349
"Max Emmanuel, Elector of Bavaria",E21 Person,,,,,,"193, 278"
"Maximilian, Prince, Elector of Bavaria",E21 Person,,,,,,277
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,,,"139, 155, 175, 176, 180, 181, 182, 183, 184, 185, 186, 187, 402"
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,and Poussin,,"180, 181"
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,and Poussin,neglect of his mature style,181
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,and Romanelli,,"181, 182"
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,and Sacchetti family,,180
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,association with Barberini and Bentivoglio families,,180
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,attempt to get Bernini to settle in France,,"176, 177, 181"
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,attempt to persuade Algardi to come to France,,"182, 183"
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,Brienne's account of farewell to his treasures,,"185, 186"
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,inventory of collection,,184
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,opposition of Fronde to,,183
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,purchase of Bentivoglio palace in Rome,,183
"Mazarin, Cardinal",E21 Person,,Paris,法国红衣主教/首相,taste,,"184, 185"
"Mazenta, Ambrogio",E21 Person,,,,,,106
"Mazza, Giuseppe",E21 Person,,,,,,"222, 251"
"Mazzarini, Giulio",E21 Person,,,,see under Mazarin,,
"Mazzoni, Nicola",E21 Person,,,,,,337n
"Mead, Dr Richard",E21 Person,,,,,,"118, 301, 343n, 357"
"Mecklenburg, Christian Louis, Duke of",E21 Person,,,,,,277
"Medici, Anna Maria Ludovica de' (wife of Johann Wilhelm, Elector Palatinate)",E21 Person,,,,,,282
"Medici, Cosimo III de'",E21 Person,,Florence,托斯卡纳大公,,,"229, 404"
"Medici, Ferdinando II de', Grand Duke of Tuscany",E21 Person,,,,,,"76, 178, 403"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,,,"213, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 384, 385, 403, 404"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and art exhibitions,,"240, 241"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and G. M. Crespi,,"237, 238, 239, 390, 391"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and G. M. Crespi,support in break with conventional 'history picture',239
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and Fumiani,,234
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and Gabbiani,,233
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and Karl Loth,,233
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and Livio Mehus,,240
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and S. Ricci,,"235, 236, 390"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and 16th-century Venetian painting,,231
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,and Venice,,"230, 231, 232, 233"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,collection,,"239, 240"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,employment of Niccolò Cassana,,"232, 234"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,patronage of contemporary artists,,"232, 233, 234, 235, 236, 237, 238, 239"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,collaboration with painters,,"232, 234, 236"
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,support of writers,,230
"Medici, Grand Prince Ferdinand de'",E21 Person,,Florence,大亲王，重要赞助人,taste in painting,,232
"Medici, Francesco Maria de'",E53 Place,,,,,,229
"Medici, Grand Duke Gian Gastone de'",E21 Person,,,,,,229
"Medici, Isabella de' (Duchess of Bracciano)",E21 Person,,,,,,98n
"Medici, Cardinal Leopoldo de'",E21 Person,,Florence,美第奇家族红衣主教，收藏家,,,"14, 231, 241, 375, 403, 404"
"Medici, Don Lorenzo de'",E21 Person,,,,,,403
"Medici, Marie de",E21 Person,,,,,,"53, 173, 174, 175"
"Mehus, Livio",E21 Person,,,,,,"213, 235n, 240"
"Mei, Bernardino",E21 Person,,Siena/Rome,锡耶纳/罗马画家,,,154
"Mei, Bernardino",E21 Person,,Siena/Rome,锡耶纳/罗马画家,Justice and Peace,,154
"Mei, Bernardino",E21 Person,,Siena/Rome,锡耶纳/罗马画家,Youth rescued from the Pleasures of Venus,,154
"Melanconici, Niccolò",E21 Person,,Naples,那不勒斯收藏家,,,"220, 221"
"Melanconici, Niccolò",E21 Person,,Naples,那不勒斯收藏家,Abraham,,"220, 221"
"Melanconici, Niccolò",E21 Person,,Naples,那不勒斯收藏家,David with the Head of Goliath,,221
"Melanconici, Niccolò",E21 Person,,Naples,那不勒斯收藏家,"work in S. Maria Maggiore, Bergamo",,"220, 221"
"Melanconici, Niccolò",E21 Person,,Naples,那不勒斯收藏家,"work in S. Maria Maggiore, Bergamo",payment,221
"Mellino, Cardinal",E21 Person,,,,,,49n
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,,,"300, 309, 320, 322, 325, 364, 365, 366, 367, 368, 369, 373"
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,and Carlo Lodoli,,"364, 367, 368"
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,appointment as Procuratore di San Marco,,367
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,as Inquisitore alle Arti,,394
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,collection of paintings,,368
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,Elementi dell'Architettura lodoliana,,"320n, 367"
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,enthusiasm for political reform,,364
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,notes on the status of painters,,"330, 394, 395"
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,"plan for Prà della Valle, Padua",,"365, 366, 367, 368"
"Memmo, Andrea",E21 Person,,Venice,威尼斯政治家/作家,publication of Lodoli's Apologhi,,367
"Mengs, Anton Rafael",E21 Person,,,,,,"297, 348, 368n"
"Menzini, Benedetto",E21 Person,,,,,,230
"Mercati, Giovanni Battista",E21 Person,,,,,,121n
Messina,E53 Place,,Messina,西西里城市,,,"209, 210"
"Messina, Antonello da",E21 Person,,Messina/Venice,文艺复兴早期大师,,,
"Messina, Antonello da",E21 Person,,Messina/Venice,文艺复兴早期大师,Deposition,,382
Miani family,E74 Group,Venice,,,,,260n
"Metastasio, Pietro",E21 Person,,Vienna/Rome,宫廷诗人/剧作家,,,339
Michelangelo,E21 Person,,Rome/Florence,文艺复兴大师,,,"16, 37, 103, 174n"
Michelangelo,E21 Person,,Rome/Florence,文艺复兴大师,"Risen Christ (in Santa Maria sopra Minerva, Rome)",,362
"Miel, Jan",E21 Person,,Rome/Turin,佛兰芒Bamboccianti画家,,,"126, 127, 137, 140, 207"
"Mieris, Frans van",E21 Person,,,,,,307
"Migliori, Francesco",E53 Place,,,,,,294
"Milizia, Francesco",E53 Place,,Rome,新古典主义理论家,,,371n
"Miller, Dwight",E21 Person,,,,,,223n
"Millet, Jean-François",E21 Person,,,,,,325
"Milton, John",E21 Person,,London,英国诗人,,,"58, 96"
"Mingardi, Francesco",E53 Place,,,,,,366n
"Mingardi, Giovanni Battista",E21 Person,,,,,,380
"Minitti, Mario",E21 Person,,,,,,9n
"Mitelli, Agostino",E21 Person,,,,,,190
"Mocenigo, Doge Alvise",E21 Person,,,,,,269n
Modelli,E28 Conceptual Object,,,,,,"11, 12, 97, 104, 213, 232, 233, 222n, 273n, 352, 353, 374"
"Modena, Duke of",E21 Person,,,,,,"143, 177n"
"Mola, Pier Francesco",E53 Place,,Rome,活跃于罗马的提契诺画家,,,"6n, 7n, 9, 13, 19, 80n, 111, 114, 143, 149, 160, 187, 401"
"Mola, Pier Francesco",E53 Place,,Rome,活跃于罗马的提契诺画家,Four Elements,,9
"Mola, Pier Francesco",E53 Place,,Rome,活跃于罗马的提契诺画家,Five Elements,,12n
"Molinari, Antonio",E21 Person,,,,,,"129, 294"
"Molinos, Miguel de",E21 Person,,Rome,静寂主义神学家,,,"81, 82, 83"
"Molinos, Miguel de",E21 Person,,Rome,静寂主义神学家,Guida Spirituale,,82
"Monaco, Pietro",E21 Person,,Venice,威尼斯版画家,,,"342n, 345"
"Monaco, Pietro",E21 Person,,Venice,威尼斯版画家,activities as dealer,,345
"Monari, Cristofano",E21 Person,,,,,,233n
"Monconys, Balthasar de",E21 Person,,,,,,124
'Monsù Desiderio',E21 Person,,Naples,那不勒斯的一组画家 (François de Nomé等),"see under Nomé, François",,
"Monnot, Pierre",E21 Person,,,,,,197
"Montagu, Jennifer",E21 Person,,,,,,"52n, 56n"
"Montagu, Lady Mary Wortley",E21 Person,,London/Venice,英国女作家,,,"302, 349"
"Montaigne, Michel de",E21 Person,,France,散文家,,,370
Montanari palace,E22 Man-Made Object,Vicenza,,,,,249n
"Monte, Cardinal Francesco del",E53 Place,,,,,,"25, 28, 29, 45, 73, 120, 397"
"Montefeltre, Federigo da",E21 Person,,,,,,54
"Monterey, Count of",E21 Person,,Naples,西班牙驻那不勒斯总督,,,"126, 171, 172"
"Monterey, Count of",E21 Person,,Naples,西班牙驻那不勒斯总督,employment of Ribera,,172
"Monterey, Count of",E21 Person,,Naples,西班牙驻那不勒斯总督,purchase of Aldobrandini Titians from Ludovisi family,,171
Montesquieu,E21 Person,,Paris,启蒙思想家,,,"320, 326"
"Monteverdi, Claudio",E21 Person,,Venice/Mantua,巴洛克音乐奠基人,,,96
"Monti, Francesco",E53 Place,,,,,,"214n, 288, 348"
"Montorsoli, Giovanni",E21 Person,,,,,,330
"Morandi, Giammaria",E21 Person,,,,,,18
"Morelli, Jacopo",E21 Person,,,,,,371n
"Morice, Sir William",E21 Person,,,,,,290
"Morlaiter, Michelangelo",E21 Person,,,,,,312
"Moroni, Giovanni Battista",E21 Person,,,,,,264n
"Morosini, Francesco",E53 Place,,,,,,"246, 248, 249"
Morosini family,E74 Group,Venice,,,,,250
"Morris, Roger",E21 Person,,,,,,309
"Moscheni, Pietro",E21 Person,,,,,,322
"Moschini, Abate G. A.",E21 Person,,,,,,"260, 266, 375"
"Moscow, Venetian painting in",E21 Person,,,,,,297
"Motteux, Pierre",E21 Person,,,,,,279
"Mour, Jean-Baptiste Van",E21 Person,,,,,,313
"Mulier, Pietro",E21 Person,,,,,,"7n, 97n"
"Munich, patronage in 17th century",E21 Person,,,,,,193
"Munich, Nymphenburg palace",E22 Man-Made Object,,,,,,"193, 278"
"Mura, Francesco de",E53 Place,,,,,,351
"Muratori, L. A.",E21 Person,,Modena,历史学家 (Ludovico Antonio),,,"261n, 274, 275n, 300n, 302n, 318, 336n, 350"
"Muratori, L. A.",E21 Person,,Modena,历史学家 (Ludovico Antonio),Della pubblica felicità oggetto de' buoni principi,,318
"Murray, John",E21 Person,,,,,,302
"Muziano, Girolamo",E21 Person,,Rome,样式主义画家,,,66
